,TX_HASH,BLOCK_TIMESTAMP,AMOUNT,ORIGINCHAINID,DESTINATIONCHAINID,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,ROWNUMBER,COUNTER
172,0x316397c58a9af5c5a6e69b64f32acef7b27dd4cf9464689c7d573b0368a1f615,2022-07-22 05:36:56.000,55.112804,137,42161,0x3bc43f4e1970ee46a96174e7a1e7211849c93fe1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
173,0xb56663cc2b49d678b036dee5d7ff12aceb2b34dd42a5c2ef06dbba1463645715,2022-07-22 03:29:54.000,54.485445,137,42161,0x3be70936fcf9d3ecaad5fb41d24613d33efe3d2a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
174,0x33ab0fd604af969459fb5e41df8b1b024f5cc177d7a37b453996523f5076ac26,2022-07-22 04:04:04.000,60.0,137,42161,0x3be9909766f2d5c3bf3e587ff4e53790ba4e40af,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
175,0x90b48aaf91535ec373fe52f35f15a65fb8ef0dbe1269ec1b0ca0d12dbb879853,2022-07-22 06:04:50.000,55.0,137,42161,0x3c35f2f28908a9ee33a8f6afc06a94126c4bfa97,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
176,0x5a1385d49883b3817fa95d1c856c679543c8405787e4174e5fddd33de956b3db,2022-07-22 03:07:12.000,54.285966,137,42161,0x3c6575c9e0cbded2134772de001a5aef541cb20a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
177,0x9a529938783e3a22aa72add8c1a2484151cb6d2840d22fef8e9e4dfa5e172371,2022-07-22 02:37:22.000,51.0,137,42161,0x3c7e99cb5a9a0432f2b61309cf444b350df3a9a0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
178,0x026f3021be6d041a335ed2a19b8ee449d0f6bfab288c3ddb65fc34b1a91d1f7c,2022-07-22 04:59:16.000,51.0,137,42161,0x3cbd08840488a04d1a3e2e125a02c6aef2d1fac3,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
179,0x831e6363d9a159b653256fdadd10df36c1ee8bfb2098a86e559fef7afb427cd4,2022-07-22 00:42:20.000,51.0,137,42161,0x3cfa7505b674a690f992ffe62f916d530354478e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
180,0xb73d9b6bef78451539b40c8c1c9a0df2d33dba468c4b504c4bea84334298c41b,2022-07-22 13:24:19.000,52.0,137,42161,0x3d108a899ff04627643673d440aee51df17c8154,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
181,0x23ba66def46623e9981d7cd1c1a63a99e0273fca5ed38db9162995281845d0dd,2022-07-22 05:33:16.000,51.0,137,42161,0x3d20669ed7bad137b569c3b4ef15f592f863c21b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
182,0xf14dbd92de6bf0dc80fb14c77cfb391b3ffedc6ff6fbfd5060b265e1599dac61,2022-07-22 06:22:32.000,51.626502,137,42161,0x3d289eb9bcfdae16a0a39c7e0b188bdf3f862283,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
183,0xe07c12c5bb3c0ecd010d0f0ff0cbe3656b670a31260d432e0a11d30141d26f5f,2022-07-22 00:47:08.000,51.0,137,42161,0x3d75b3f53903b8e528b95e0b21deddb31df37305,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
184,0xd8a59a7d5925403be95690c412f7e522ac9198913b6c288e014b9032629c88ac,2022-07-22 02:06:30.000,50.5,137,42161,0x3da0ffc2552def55c873e617725d5e369014e790,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
185,0x48ad6e645fef93d3e9aeda4fa572d9d57d82aa6bd213d32f5f0b926bb1017d3e,2022-07-22 05:34:08.000,50.70486,137,42161,0x3de44134ac73893c63fd5bbb0e912ef10a586cc6,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
186,0xef22c815684c617ae4af208d0c86401f465e721932c80583573f608ca6abda58,2022-07-22 05:57:26.000,54.856973,137,42161,0x3e4b5acab9370d54938e6f3d0458812d629cc813,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
187,0x0cb744c0694a5e6334cef1626aacf4f66b7db562459e5ab7b7e312b0e8e8cfc7,2022-07-22 02:55:54.000,50.66,137,42161,0x3e5841b60324a933da5a6550cba6a60851857831,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
188,0x8217a883a828249e9a591c622bc2c1b88e7af12894a1ad9548cd1591e474eff9,2022-07-22 06:07:12.000,51.0,137,42161,0x3e6a45901be8818f454e90a4194a19c885d7eb63,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
189,0xad620cd22dcf9f5dd0c8eb8ad2a6090b2988a3d9931c83bbb948f1eaa628dee8,2022-07-22 06:55:22.000,53.0,137,42161,0x3e7540e27dfd3f31c8645990c3c421fa621c0c97,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
190,0x3efd49f03f0146b9fcee7e435f0081a5cf11e514b81165cd217d444771118c71,2022-07-22 03:05:52.000,51.0,137,42161,0x3eb72a65f9322d3f30167cff9fc9fcbb23d61cfd,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
191,0xa30d0f05893b4641ba9b3e8744ad9ee3cf9d9ce5766dba627b7218acde5540d7,2022-07-22 05:30:50.000,51.0,137,42161,0x3ec77a4d55490192d1de7e1d2450a119bea64110,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
192,0x338a925936ed6366917fc35386f300047ccaa0c1378629c3422bbe94fb16c00f,2022-07-22 03:17:54.000,55.0,137,42161,0x3f85ac6e64708d386a49ff25856333895fc543c1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
193,0x071d1efc331f8ad508ab203132d041f4a6f94d268a9cbc47a3ea2d483dd1bca1,2022-07-22 00:17:39.000,55.0,137,42161,0x402192fe32e2cd07c14e182de39c2b1f820016a5,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
194,0xe5b59f4127a5aa5156d6a5dca23b601184239c356a5269b0af7206a1dc23100b,2022-07-21 18:01:58.000,100.003015,137,42161,0x4050d65387cdd1629e0157cb1a43ca246b4d350b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
195,0xad37d19d8e145e608b007b91e9378e01d8e926729481e8c7720a65e99e45577a,2022-07-22 05:19:30.000,51.0,137,42161,0x40cfa33517c7ae2a3352595092d6ca744f43e00e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
196,0xd5d76206f2d7f819e2ea493f07a2f3e1ce8ec7ec1c3f18d552345907069b2cba,2022-07-22 01:48:22.000,51.0,137,42161,0x41477a57a8916237a8ff512ba3d9bf487d9cbb79,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
197,0x6ed5ab8562171622d69b814f751e86ee7e1eca440a87b9e67878aebce88fbb4e,2022-07-22 02:06:30.000,50.01,137,42161,0x41e260e8f07615418968c5fc7d10e277cf7eab56,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
198,0xcf7e4d8c5aca4116e93fc0c0be8b15361c651eea51034074c8c3c14fa6bde508,2022-07-22 06:06:28.000,52.5,137,42161,0x4373c57d71fea2bccbb05c7a9587037a2bb5b7eb,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
199,0x8143658ef74a571ab45f1fd05e12614b7feb8725bc392007174076dc2451835b,2022-07-22 01:56:32.000,52.0,137,42161,0x437f40efdddfd6c63c90504d3df97f9c8326d25a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
200,0x7050d7baa0ed059db82bcae7bde318158811b016885c2736f62392d80caef4d9,2022-07-22 01:00:34.000,50.0,137,42161,0x439ba78176ecd4ff45fd82c2f601f19030e887af,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
201,0xebee811e4fb1c3227ed2358468d892090bd9fa431761550c615abbc57b4cce5f,2022-07-22 06:26:08.000,53.0,137,42161,0x43bf7325d42669c9f5afb2cd74ae426962e9e41e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
202,0xb473d421f0093333561f2db67ce3e01ee29e0083910b5d3534945f752c8031ac,2022-07-22 04:39:48.000,60.0,137,42161,0x446ab8e3cbc987ce4f38fa48ac0ed0e6453b79f5,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
203,0x5acaa36ea7a896550e20514228ac18a6ece192450abbdaac82ae181234673808,2022-07-22 01:43:42.000,60.0,137,42161,0x44fc7c5dbcf1c40b4546571453157fd52bf08195,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
204,0xfffc1b07c11c2b35b461d7e365f389cfed0af5baef972b60fefbd89ceee1edab,2022-07-22 01:32:50.000,89.0,137,42161,0x44ff5c2b020a1316c7964d1484c27ebab066743c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
205,0x7653bf0b99e1f25dbbcea98438a0157771c226b91e6336e8751015f0ddd0ed82,2022-07-22 04:04:40.000,55.0,137,42161,0x454a31b41113c675548b86aad9037e4288b709c8,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
206,0x1b3b25159d18d04242f0c6e016746574afda2474065c93b8a30370f27cb3bce7,2022-07-22 02:54:50.000,55.934948,137,42161,0x45c2cb53a900200b1a019951814b894d3973430b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
207,0x4de4db1c38a6031ce74e56d80c0bdd2dddc16628e11a3fdf55ac4d5cb932ef6c,2022-07-22 00:32:04.000,51.0,137,42161,0x465050115c77566c87344b740a40095444bc0205,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
208,0x3cc85b3fc7ea71dc1c66aeeed18e00d8f5a3111b9459cbf8a774748be21840bf,2022-07-22 02:15:24.000,51.0,137,42161,0x46885051db042ed7640de655e286c37bc102d197,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
209,0xae630220fa6fc7bf3a7ec4b8822d15bfb5bce4ea818789abe26200a4aedcfad3,2022-07-22 05:31:16.000,51.0,137,42161,0x468abc7d7e19c598a9e44c978f18c28d52f57412,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
210,0x828f874e8f9147fda18143c32d8cefa2dd730a9eb799f8238155a6362f1d61d5,2022-07-22 03:53:32.000,51.0,137,42161,0x46b2e0e5bc105423c0ab96085280d57ed88ec655,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
211,0xc4723890c0a2e2e20868098dcdb7b55a7b5b63060690dc11f10e9d480e049304,2022-07-22 02:42:18.000,60.0,137,42161,0x4755e9d35f5a55a9937eb60c98089620d8d62528,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
212,0x2fb7d8147c5bc94d3205facdf0894a3553af276bfb82fe23a98fee71869cd716,2022-07-22 04:50:42.000,55.0,137,42161,0x4765697e4e357148f0819b961bd7ec4837d1020a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
213,0x667d7e2fe00e3de2b0bbf4afba46ae1baf568e0dac6e073deb9aa60da5de5032,2022-07-22 02:11:36.000,53.0,137,42161,0x478c9bef4702ca6758f3ed760a51677f74813df5,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
214,0x533957cca4e723511fa84aace1c610c6ca530609773642ded40a8e3aede591a2,2022-07-22 04:16:24.000,51.0,137,42161,0x47f2fb318613c681c4f9df32001d165284fe7b31,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
215,0xffdeafbb2b313cbee281779ec13b65ac786d73063a8267fdfb32049e4bb0639c,2022-07-21 15:17:05.000,1496.109236,137,42161,0x481787bba8c56f801db8bdb336844b771c011246,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
216,0x2c28e9d3be1fc84c85fa34d6e2c33781c8984ee272faf8f6bc6bf03d1b3567e9,2022-07-22 02:24:24.000,52.0,137,42161,0x48b0320c7e9fc671841a713156da73df75765c66,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
217,0x20b97af246957c6476c7a05583548078a79b05aa919b6b435f2b7149ae0cdcd8,2022-07-22 03:36:28.000,55.001134,137,42161,0x48ba5955e9d19b91ff51ac5aa083bc4b4756b84a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
218,0x02075f2b61485c253912018b4d979cfae2f8ba330404e284f51546b39b5dece6,2022-07-22 01:58:16.000,51.0,137,42161,0x48dc7c33a75dd4ddbb1f5741abe40625b66ed99d,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
219,0xa33fd4504a273103b8e87cc424170266872465680a896aa10030b1b8b459a997,2022-07-22 03:21:18.000,53.0,137,42161,0x498d76cac28004de6bc136a4ea59f1c6f125be0c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
220,0x758c52f4d20617146569bfa0befff9621c2be2b846997aaea1096349bd6b7fcd,2022-07-22 07:01:40.000,54.757285,137,42161,0x49a545e6ddf6fdac01f1ae60d8476a7928850ce2,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
221,0x924189a3675043088e3abafe76531da4bbeae18b68b648e687821da95fc4aa15,2022-07-22 02:49:20.000,60.0,137,42161,0x49a7de07d0051961abf7e3d30aabcc4d42716586,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
222,0x6831526fe759c0a82cfb8e6a9433ba9f3500de94dcc652e3e2cede62d396a106,2022-07-22 03:54:12.000,52.392509,137,42161,0x49b3d93d811d33798401be37677e523bdbbe1708,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
223,0x7be141c3bbc7a8b591ef0af2a5c366a59321010bd4d0d3c9ffb5dc3f4a050511,2022-07-22 03:55:30.000,50.7,137,42161,0x4a6b0edf946f3b06aa289d8d9b51b4fde3d6e6cc,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
224,0x4d03d1869ef4e5999195c158b057ef4ee48d3a947e25bd35f618b33462cad056,2022-07-22 02:38:14.000,57.0,137,42161,0x4aade9ef175a61e008473ee8965eb6754f41c213,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
225,0xd846e2b14abd87403bd0e1c867ce2f6c459b31cbae01867217dff7996d4e9ab6,2022-07-22 09:01:55.000,60.0,137,42161,0x4b298e988079ab2fba509810fd712d82305a1e4f,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
226,0x8af18a3b55c793b08d21ecc314cc1cfcb7795d5dc90e66da59a2c2a9a6875ee6,2022-07-22 04:27:56.000,51.0,137,42161,0x4b89d407e366d948709df4c5cfcf86f78933c693,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
227,0x6068284db98f1f310b94988bc021a5a029f479716da5e5997dafacc9355cd969,2022-07-21 12:19:27.000,2600.0,137,42161,0x4bedc3d156d5f3df3da48559cac02810f02b6fa8,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
228,0xa6cdb1a30bae1cc1c466311b61d432a368bdec12a5fc76b43ab7b9b4aa55ee30,2022-07-21 12:26:17.000,4000.0,137,42161,0x4bedc3d156d5f3df3da48559cac02810f02b6fa8,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,2,1
229,0x19f630509127cb3ed1b47be64cacf3f91a37d7f2982d8538fcf459725f89da20,2022-07-22 03:36:12.000,51.947369,137,42161,0x4c259ee9e69d4d79e7db7a11f4600474e5dfce2a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
230,0x243860f56b2a52a9fe33517aaf354a1e0d6c8d38eca11af6a2e310aca00ff5be,2022-07-22 03:53:54.000,55.0,137,42161,0x4c2bad6ded85c73dec25930c4d88d72a93512eff,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
231,0x9ec38c283f9bb9e292e7e5e092c86fedc75b40e40ff21e3ed267104eebd776a1,2022-07-22 04:37:32.000,52.0,137,42161,0x4c7324a5af569e8c7d492317e1c355bc91152446,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
232,0xc56b17439a47dd7d3407cdd759c56a95539b30563db4ff6bc575e6196f173549,2022-07-22 06:39:50.000,60.0,137,42161,0x4cb8e42a47c20ea4546c9a5cb49249ae3e9d6fcf,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
233,0xcacfb24e93eba1328a6cf61bc7cc66aaedde0ee40e7a3e67a19e3b71dccd82a4,2022-07-22 00:50:38.000,51.0,137,42161,0x4df1865fdbdc6cbc57b8445df78c1b0dcd3532d2,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
234,0x21ec9be70cfb9500bb2f2d0e523f57db5279a36bd9773c69a696dd61cdeef535,2022-07-22 06:27:56.000,55.0,137,42161,0x4e3786f6441aad620d04a43d254cb06d4116c4d0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
235,0xaf365ef42609a50eb2c0a0bda647412c9d636f345206f11d14c78ca5f9464f88,2022-07-22 04:59:00.000,51.0,137,42161,0x4e6894fe7ce538926979b1b5807299718bad63d2,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
236,0x456537d93bfcaaace0c99b80002d8902f6850648c49f188940c547631c01ef42,2022-07-22 01:48:30.000,52.40058,137,42161,0x4ea2ea62d31ac6ccce58426c7461128f63e24298,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
237,0xe0cbc8f7b79143c5205c91f29849a6f1ab5a86795ed12437dc96f30a3795cf53,2022-07-22 01:27:02.000,51.5,137,42161,0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
238,0x6844a761a1934c602053234b8c9685c175f9211c5dfc607e9fe106ceff4e5908,2022-07-22 06:05:14.000,62.0,137,42161,0x4f459dc2a1dac3cfb64dc5dceba6ab02d8e1fc1c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
239,0x5f312ade126f7288cdba5c5ebd155939b19686d077bf2e3ab760bb5451a9f943,2022-07-22 05:27:10.000,52.0,137,42161,0x4f49d938c3ad2437c52eb314f9bd7bdb7fa58da9,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
240,0x854e41d4f39d839cc910a0dc573f13020288fd2d3f19a7bd5b7ea1dc4f22a68e,2022-07-22 07:19:58.000,103.0,137,42161,0x4fc06231d9bb175dacf6b482ea236d5de1101317,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
241,0x50caec902e3d7dec308b8868077b62a99e12bf41a6399fef745d68d88e5b9ed2,2022-07-22 04:32:10.000,50.981647,137,42161,0x4fd556e95f3901e11a63f8d49d35a12db577ed4b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
242,0xd22c8de9ca27e25713afbaf847c4d94d286fb51a7677a5d30cadcc5a421faa71,2022-07-22 07:12:58.000,52.367035,137,42161,0x4fec673c88ae607a1a49a33bca8a9c64587fdc6f,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
243,0x5925150b22e82fcac8e9842317828d6adbc34a06c490afc772c2c8cd1c9c5377,2022-07-22 05:29:50.000,69.233773,137,42161,0x502a9fc51ecb47232ae64d431a6f728c259f23ce,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
244,0xfb63c3aa2905cc1dd8f60c518912233f4c253983b5666c4c88221ef6369dc8b5,2022-07-22 01:12:00.000,51.0,137,42161,0x508d61a40efa7fe37297c8a735fbccbb4c4b4ed1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
245,0x4c0dca870ccd35fee2f1ce27da166b941435de6d8c77969a1af0bda52f13ad8b,2022-07-22 02:46:40.000,51.0,137,42161,0x50f0c3c109c2db308174bf298cc09bdff4e78d9c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
246,0x263422313ef472d3be2c3c3a7c09ba104d2a183102cadb751e06348e0700f9fc,2022-07-22 05:46:30.000,51.0,137,42161,0x51354b2a8d7d376686746b1fc318acacb291a4b1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
247,0xedf1259bf68bff92df73ffa9c48bcc881bb244babfaac4799bec14e7f164f87b,2022-07-22 04:22:06.000,51.0,137,42161,0x515fad9044494cd323b211c2f1eec80c1098f4f2,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
248,0x5c916e8d01d86346ee46cb91cfeffd1fcd7be93fd41e5c0006ef6e17dc7c741d,2022-07-22 05:34:00.000,60.149314,137,42161,0x5165aa45cb6b99a811da9566ec919b20944d8b09,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
249,0xf7226c61453b5a9be936d16603e58a84703f582cf96218d74a6f62caae79ef60,2022-07-22 04:22:26.000,55.0,137,42161,0x522ea58a06842817a18b1fc6e2311c3c24094181,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
250,0x8e00d85fb2de7b92c065a314e411137ade0ee2d2e12494f7246544b3200f93a0,2022-07-22 07:11:26.000,52.0,137,42161,0x526cb46ae56c240dbce1614bbec6c18c162696f6,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
251,0x83925ff7ba468d2a91f7995b34ea82c5d4a07b43915bde5838aeed64ad61992e,2022-07-22 05:12:40.000,53.0,137,42161,0x52b0c756d6f36af804c51211bd5a1fa4ab5dc911,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
252,0x6f8e01605591a84696efc188a824ad49078ca7a5706597c494db2c676d60814b,2022-07-22 05:16:12.000,55.0,137,42161,0x52d0fc347560cc997f87984200f4a9344ecdc597,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
253,0x1083328ec32963c0146b09369e5447a4e6a045489aa9a6651eff2e889276b68a,2022-07-22 02:29:22.000,51.0,137,42161,0x53ad13397105abfe7adc90124fbd9468753ee10d,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
254,0xfc0bffab8f57d66554189a785024760160d2117d9414c40c3112d8775bfc8af4,2022-07-22 01:42:38.000,51.0,137,42161,0x53ebe91da07d4a2894561d4f6c451a25207a38fa,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
255,0x650477b9cdcbc54ea9c07a645ede7f96e6f5c48a6ff0156b9cce190be65a1786,2022-07-22 05:00:48.000,52.0,137,42161,0x543853fa91439f0ac1b746beaa1a12c780fd31f0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
256,0xb37cb94b29463d32ce2353d54b0139e30eb7250d3f27aea4689e68392a345ed0,2022-07-22 04:42:00.000,115.0,137,42161,0x545425f9686b56078da3bfac5f9f25bb287b1291,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
257,0x5d3c8fcb97ab2f42ee78114a0a2f9fe59aeca1c8b20be40512340fdbc39c326c,2022-07-22 02:12:58.000,100.0,137,42161,0x5469f22fc52ad7a5e1f430a75b1cbd542393dfb0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
258,0x1048e825444f5c620c71b822b0e6b590adf958408d7a4e39c89ee2493095efea,2022-07-22 05:59:28.000,52.0,137,42161,0x54cf5fbd9a1ba2cbd23b321886d4848e3a0d47cf,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
