,WALLET,CONTRACT_ADDRESS,RAW_AMOUNT,EVENT_COUNT,BLOCKCHAIN,ADDRESS_NAME,LABEL_TYPE,LABEL_SUBTYPE,PROJECT_NAME
16757,0xf6672e534b65fc67eae1827c162905a1b89eaaa9,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16758,0xe521f56b01ab762d14702e62183c3cd8fc65b364,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16759,0x037dbeb376900653e8b1744ccfd30f074f9f282a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16760,0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c,0xfccf3cabbe80101232d343252614b6a3ee81c989,10184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16761,0xa8db4f9c8e33019a72af300f03b936c35b3e75e5,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16762,0x3722c12af38da3cf90a77861a36a756807888888,0xfccf3cabbe80101232d343252614b6a3ee81c989,10591,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16763,0x315f8ea109dd7fcda2b0e6b7fa4d7a4ab0e16de3,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16764,0x6d25eb10bc4d5dd9e596f2a5cc1e14923f47e190,0xfccf3cabbe80101232d343252614b6a3ee81c989,10185,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16765,0x63b5f23a983d0b78f1a3bbf7f556ec7d0fdfe986,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16766,0x17dfd18987b6b131686fea478600b75d11193335,0xfccf3cabbe80101232d343252614b6a3ee81c989,2000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16767,0xb19f6698d63d51cfa0d6eb4490ca83fcd640f462,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16768,0x9a17de05c656711c08985a118d9ee0fef6069cc6,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16769,0xb8120a7bb90d8015aa02a5fa2721ee513053342b,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16770,0xc7c4fe1b862e17bc9ad900873422115954f9893a,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16771,0x50f0c3c109c2db308174bf298cc09bdff4e78d9c,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16772,0x603df36ef79b730800a097edc4840137cce9e180,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16773,0x5915ed6fb94e95b133b96887a6f69162fb27f03a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16774,0x18494636ed501765d3f9ad5795970717484b350c,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16775,0xaed5bd19d38b1c98bab37fcfac4b69f17eba7563,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16776,0xf1f957595dc117128bf7d3ac5f71042a889b826a,0xfccf3cabbe80101232d343252614b6a3ee81c989,10,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16777,0xa37ec950e194750c2ee807a9411c1e17500c0d44,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16778,0x8d879c4a7616537139267db56c40572bdc67a9db,0xfccf3cabbe80101232d343252614b6a3ee81c989,10,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16779,0x1598c1f14d4563d0f2a27d9c125e43e73bac3e55,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16780,0x4b298e988079ab2fba509810fd712d82305a1e4f,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16781,0xfad5988d2e1bd22c77e360149d45849ffee59222,0xfccf3cabbe80101232d343252614b6a3ee81c989,10,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16782,0x1e55d5c09beb9f97e55809e5a9a00f209fdf3671,0xfccf3cabbe80101232d343252614b6a3ee81c989,500000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16783,0x2df60e2f7ce452e67be1cf8719304154a39e862d,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16784,0x91d618ef64aa1c08a6f11c6ac3155619354712fa,0xfccf3cabbe80101232d343252614b6a3ee81c989,12000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16785,0x3bc43f4e1970ee46a96174e7a1e7211849c93fe1,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16786,0xf3910ac48be8b14c3b014cdf1436a431f098446f,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16787,0xbc4e4fde163a02f058a5d7d68191f240ce720e8a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16788,0x5ffdce83c21820ecdd98db65d2801e42d74d9f01,0xfccf3cabbe80101232d343252614b6a3ee81c989,10791,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16789,0xd4d23225f36eeb97ab9b269f717f7548c49b90ae,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16790,0xfcdb212e7e7588d2dd2cc44c30f6c79fb507db4b,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16791,0x2b179b7096773c20e3bc975e79bfdf649cafd474,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16792,0xfbb3389113571b5338dfeca0f23b865b0a32f3ec,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16793,0x939780173b5d00b026a116dbdfe7b9f6f056be9c,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16794,0x269f22e60696e213d3a66d8e7f59a9c66b40c9dd,0xfccf3cabbe80101232d343252614b6a3ee81c989,4198,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16795,0x2a92195a610f21f8da1801ff9756aaa11319ef68,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16796,0xecc408d6248ec82167fbf395da8c801cb0a2a73b,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16797,0xa69682799da3eee36a5bee59c3249f9c25a1157d,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16798,0x89768ca7e116d7971519af950dbbdf6e80b9ded1,0xfccf3cabbe80101232d343252614b6a3ee81c989,500000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16799,0x2e4726fa9f8709df757a71088f1a71d91154957e,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16800,0xa2362dd7613249c1ce390d322fbb04bcb6deea69,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16801,0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16802,0x3d20669ed7bad137b569c3b4ef15f592f863c21b,0xfccf3cabbe80101232d343252614b6a3ee81c989,430154,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16803,0x3f85ac6e64708d386a49ff25856333895fc543c1,0xfccf3cabbe80101232d343252614b6a3ee81c989,10184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16804,0xd332f90e9eedaee3af94e8f3f71c3e4f2fdbee36,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16805,0xa0c14f531971aae4be38ad919aaf4497f581e3d3,0xfccf3cabbe80101232d343252614b6a3ee81c989,10,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16806,0x1a74d0285a569120aa2836cb2b0fa58038adb800,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16807,0x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99,0xfccf3cabbe80101232d343252614b6a3ee81c989,10184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16808,0xf5c7831ed9ad02ae09236c4fc9f42ea2105c8127,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16809,0x25382a5f407a31c1996bbf96fbb92a690497288c,0xfccf3cabbe80101232d343252614b6a3ee81c989,9306,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16810,0xdca688b9693a0d2f98f4a9e89b978978005b6570,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16811,0x024813b4972428003c725ea756348dcd79b826e6,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16812,0x5a679ceaca42297d5ff1e002f2604875adc0dfca,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16813,0x0de3f84782427380c6588a9dca8675a5c40893cb,0xfccf3cabbe80101232d343252614b6a3ee81c989,500000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16814,0x35d052c42ab1c9dc5473a1fe264d70a067bc863c,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16815,0x75dbe5f08b1cd3e85be4b51a7337905f41fc8e79,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16816,0x77e2a6fc54139e8c6df8718705024bb5d101eca0,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16817,0xb7ba83e39e4e0f311b955a60150bff329c237837,0xfccf3cabbe80101232d343252614b6a3ee81c989,10612,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16818,0xc34ed163983db86f695b1809767456b413440c32,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16819,0x7ea9b8ba0d889ba42458f657ed27244ad593dfe7,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16820,0xea62985cef8823d9dd121acb7d6fb023c8888888,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16821,0x76ce075e6ccb713099dee965f4124fb204c741ab,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16822,0x1c721671916560c9ab5b7c5406e152b750eb03a2,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16823,0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16824,0xfd2b128b88e2a3c2c7bcb7e65680aac40f66775d,0xfccf3cabbe80101232d343252614b6a3ee81c989,500000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16825,0x33231c4171e4d6a864c05b6db61467ec2424efa5,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16826,0x266bd858c38b7b70b4759fc91dc3b759c560e5bc,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16827,0xa579693bc1f671c6b4b4c9806237d92ede67ec24,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16828,0xe5b1918d99f9b5b63817f6c9a7afda744ef1f647,0xfccf3cabbe80101232d343252614b6a3ee81c989,200183,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16829,0x8c6384cb8ca3dcb283dfefde23ffb182fb1f55cd,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16830,0x2c6141c6c7aaf27dd1be50bfdf5409f0ca986ee2,0xfccf3cabbe80101232d343252614b6a3ee81c989,60000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16831,0x86bc0b034659801b92f10d85f8eefa40f5a97ee7,0xfccf3cabbe80101232d343252614b6a3ee81c989,12459,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16832,0x8fbe4031141eaf6280d36d515335e4d450452e75,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16833,0xf7f12a7359722206977a06260fac146c03766b78,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16834,0x398008a4ee0232f4433c95fba296f77f2f9b8e12,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16835,0x315e1a5c796b734585c27e615b774441372fbd08,0xfccf3cabbe80101232d343252614b6a3ee81c989,1019,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16836,0x70fba111574760e88e45cda9f4b008af8b17056a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16837,0x1fe2a51f2c800f5a3a72517e92dc2e4106a6248d,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16838,0x851c20e88ef7f761a372cca9ce425c46f9a79fd8,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16839,0xcc03c0785172c737432dd40ef5bbb047f6ffc307,0xfccf3cabbe80101232d343252614b6a3ee81c989,200000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16840,0xee9e35f525fc933a21e0bfa5df7df4cf51454ed8,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16841,0xe8c6d19eca9a6f42b99eb32692b6cb22053e202b,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16842,0xa3f4c522e450de244e3b9d6bec165e16d4a4522e,0xfccf3cabbe80101232d343252614b6a3ee81c989,10591,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16843,0x76a16a54817db20184d77e9a56703005e36be4e7,0xfccf3cabbe80101232d343252614b6a3ee81c989,1184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16844,0xcb004317ef3ed46614ec6f9f2620322f6c60b002,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16845,0x402192fe32e2cd07c14e182de39c2b1f820016a5,0xfccf3cabbe80101232d343252614b6a3ee81c989,-95000,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16846,0x1dc539c48c579299841535abf69b682ceec1033a,0xfccf3cabbe80101232d343252614b6a3ee81c989,195,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16847,0xf86aced730d6fa0340cd811f7b88adc13b22f5c2,0xfccf3cabbe80101232d343252614b6a3ee81c989,2500,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16848,0xedbe8d3b7cd046d21b300a3086c6ad7713ef6c0f,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16849,0x0772e49973d361898e65434709f7dadf36174129,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16850,0x27a886862492783cb03eb0c44261809c8915ed27,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16851,0xb5d915a0df1b6aea859104ab786f471908026337,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16852,0x32c2741dc6621ccd32d868727be74dcdc7ab332f,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16853,0x240c0e67154c971bb22c284ba04196258d6a5099,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16854,0xa504e336f3a66fbe82e08a3ca1803ced38cfbc3d,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16855,0x59070f02fa3693bb7af1a41e80cc0ae3f1509e4b,0xfccf3cabbe80101232d343252614b6a3ee81c989,500000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16856,0x95737ad3d18971d5e48a4aae301041d2b50016fb,0xfccf3cabbe80101232d343252614b6a3ee81c989,801,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16857,0x1982594f0532e240a50a7b7ffaded7542577873c,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16858,0x364ada6d549588a8b2e0d3819bc3d5479951742d,0xfccf3cabbe80101232d343252614b6a3ee81c989,184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16859,0x2e5ad9f3630f6638ca337bd8c2567da09430660b,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16860,0xf1d0d8d8fe11474d87e963d0d732618620d3644b,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16861,0x8aebb3d6363514465834eeb2dfaad67189cd8594,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16862,0xd2d6e38a2be284f06ad102e524178fecc233cb35,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16863,0x7e0c59d801cc07db340145497cd636075e88bafc,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16864,0x4b89d407e366d948709df4c5cfcf86f78933c693,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16865,0xd33608ae84a0278d01dcacdabc4b1e19dfabe981,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16866,0xbfc0cc6e942ee7a99ad46745653306aa2c86f82b,0xfccf3cabbe80101232d343252614b6a3ee81c989,1,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16867,0xfbca2416ad1c70a2f2f8001d29c81873e960949a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1184,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16868,0x6a5b2e01ccc4ecc4d6114b9bc8851bf4f9fcc5eb,0xfccf3cabbe80101232d343252614b6a3ee81c989,150000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16869,0x2ed0f4e9769591d8eff038abd884187c8101c7f3,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16870,0xc4dfc3fb41537d2bde497ba14a65cd7e18abedd0,0xfccf3cabbe80101232d343252614b6a3ee81c989,799691,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16871,0xad93f02669830feccc20ed137c69947ebefda6be,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16872,0xca4e515ef468327f0163ed42012a684cce88180e,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16873,0x3be70936fcf9d3ecaad5fb41d24613d33efe3d2a,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16874,0x63d70f899ecdfce0bd07fb6bba0adae0338a8954,0xfccf3cabbe80101232d343252614b6a3ee81c989,10598,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16875,0xe7ae1ee50c46f7c9a32c9f08dc0e7e22937aa03c,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16876,0x38430336153468dcf36af5cea7d6bc472425633a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16877,0x939d65c9b31b7d3de6bc93a473829a9268706dfd,0xfccf3cabbe80101232d343252614b6a3ee81c989,3000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16878,0x49b3d93d811d33798401be37677e523bdbbe1708,0xfccf3cabbe80101232d343252614b6a3ee81c989,20000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16879,0xd83021ae2f2138fdb841c4b90fe56820b7e1a183,0xfccf3cabbe80101232d343252614b6a3ee81c989,1,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16880,0x34f9c0b11e67d72ad65c41ff90a6989846f28c22,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16881,0x41e260e8f07615418968c5fc7d10e277cf7eab56,0xfccf3cabbe80101232d343252614b6a3ee81c989,100366,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16882,0xdea144b723417f55197d6a4f220aa077626d6923,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16883,0x44fc7c5dbcf1c40b4546571453157fd52bf08195,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16884,0x584bbb33b6ce22dbb8ba8c3cb02f90a88f88451c,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16885,0xf0449625b31c08bef903a0e54464e688dad51bf8,0xfccf3cabbe80101232d343252614b6a3ee81c989,93607,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16886,0x298523faa843ca40e83b7934170ca874a4fa1b04,0xfccf3cabbe80101232d343252614b6a3ee81c989,1,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16887,0x288457ac35bbdf035845acb7f2a310bbf7a74c52,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16888,0x4765697e4e357148f0819b961bd7ec4837d1020a,0xfccf3cabbe80101232d343252614b6a3ee81c989,1,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16889,0x3e4b5acab9370d54938e6f3d0458812d629cc813,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16890,0x797fa0b89145f6dced003247f0c9648daccd48c2,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16891,0x995effd76a982b5ea87b97d0dddc0381c12f3c0f,0xfccf3cabbe80101232d343252614b6a3ee81c989,10576,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16892,0x46b2e0e5bc105423c0ab96085280d57ed88ec655,0xfccf3cabbe80101232d343252614b6a3ee81c989,4436,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16893,0xd7bd7472fbdb3bf8bc4d6bc6d5be8036d2a14517,0xfccf3cabbe80101232d343252614b6a3ee81c989,25000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16894,0xa61772d26cd91a9d69b565e89d812f59d7dd93b1,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16895,0x364f4b2eee8920b6e476dfd4e531b6fd6bfc14cf,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16896,0xf67a829f909a13ad7ab495399916c5f4eb69994f,0xfccf3cabbe80101232d343252614b6a3ee81c989,10621,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16897,0xc4676e5e99b823e54b3e6c32c8143bb441633eea,0xfccf3cabbe80101232d343252614b6a3ee81c989,3159,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16898,0xe388b0509ba3437008c046fa5b51fb79c9162576,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16899,0x01ae53a449cd252869d5db21d77a291a69de1112,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16900,0x17dcc6ce266c485038a69d9e6e01baec1b99cc22,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16901,0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0,0xfccf3cabbe80101232d343252614b6a3ee81c989,1000000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16902,0xd2e44e40b5fb960a8a74dd7b9d6b7f14b805b50d,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16903,0x1a55a5aaa3b462e8273bee6bd813fea4744f651a,0xfccf3cabbe80101232d343252614b6a3ee81c989,540817,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16904,0xf42fc0ab50b06d6d85e988a567ad99fd9afc9aae,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16905,0xc6571c2fb66825f13b7751b1c334810d397618eb,0xfccf3cabbe80101232d343252614b6a3ee81c989,0,2,optimism,aave: vusdc token v3,defi,token_contract,aave
16906,0x75be7f29f8241f1bac65a6c5aa5ac4ba9365ba11,0xfccf3cabbe80101232d343252614b6a3ee81c989,100000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16907,0x56d79fe635196e734ce29d7a8ccd8014865e790c,0xfccf3cabbe80101232d343252614b6a3ee81c989,100181,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16908,0xb3c18fe9f8f8ea786b9c3f7f5c45b9379fc6063b,0xfccf3cabbe80101232d343252614b6a3ee81c989,10000,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16909,0x5d6ddbb7252681c0203e375284f202cf1ede8eee,0xfccf3cabbe80101232d343252614b6a3ee81c989,100,1,optimism,aave: vusdc token v3,defi,token_contract,aave
16910,0x5a6bcb75b849c00fd1c3eff254dac2f4560f1a9d,0xfccf3cabbe80101232d343252614b6a3ee81c989,1016,1,optimism,aave: vusdc token v3,defi,token_contract,aave
